id,name,price,barcode,stock_quantity,village,category,description
1345,Local Produce (Crop Monitoring),20.0,101341,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1346,Handicrafts (Crop Monitoring),21.0,101342,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1347,Services (Crop Monitoring),22.0,101343,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1348,Food Items (Crop Monitoring),23.0,101344,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1349,Household Goods (Crop Monitoring),24.0,101345,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1350,Local Produce (Crop Monitoring),25.0,101346,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1351,Handicrafts (Crop Monitoring),26.0,101347,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1352,Services (Crop Monitoring),27.0,101348,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1353,Food Items (Crop Monitoring),28.0,101349,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1354,Household Goods (Crop Monitoring),29.0,101350,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1355,Local Produce (Crop Monitoring),30.0,101351,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1356,Handicrafts (Crop Monitoring),31.0,101352,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1357,Services (Crop Monitoring),32.0,101353,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1358,Food Items (Crop Monitoring),33.0,101354,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1359,Household Goods (Crop Monitoring),34.0,101355,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1360,Local Produce (Crop Monitoring),35.0,101356,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1361,Handicrafts (Crop Monitoring),36.0,101357,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1362,Services (Crop Monitoring),37.0,101358,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1363,Food Items (Crop Monitoring),38.0,101359,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1364,Household Goods (Crop Monitoring),39.0,101360,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1365,Local Produce (Local Survey),20.0,101361,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1366,Handicrafts (Local Survey),21.0,101362,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1367,Services (Local Survey),22.0,101363,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1368,Food Items (Local Survey),23.0,101364,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1369,Household Goods (Local Survey),24.0,101365,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1370,Local Produce (Local Survey),25.0,101366,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1371,Handicrafts (Local Survey),26.0,101367,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1372,Services (Local Survey),27.0,101368,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1373,Food Items (Local Survey),28.0,101369,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1374,Household Goods (Local Survey),29.0,101370,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1375,Local Produce (Local Survey),30.0,101371,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1376,Handicrafts (Local Survey),31.0,101372,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1377,Services (Local Survey),32.0,101373,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1378,Food Items (Local Survey),33.0,101374,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1379,Household Goods (Local Survey),34.0,101375,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1380,Local Produce (Local Survey),35.0,101376,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1381,Handicrafts (Local Survey),36.0,101377,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1382,Services (Local Survey),37.0,101378,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1383,Food Items (Local Survey),38.0,101379,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1384,Household Goods (Local Survey),39.0,101380,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1385,Local Produce (Water Leak Reporting),20.0,101381,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1386,Handicrafts (Water Leak Reporting),21.0,101382,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1387,Services (Water Leak Reporting),22.0,101383,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1388,Food Items (Water Leak Reporting),23.0,101384,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1389,Household Goods (Water Leak Reporting),24.0,101385,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1390,Local Produce (Water Leak Reporting),25.0,101386,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1391,Handicrafts (Water Leak Reporting),26.0,101387,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1392,Services (Water Leak Reporting),27.0,101388,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1393,Food Items (Water Leak Reporting),28.0,101389,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1394,Household Goods (Water Leak Reporting),29.0,101390,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1395,Local Produce (Water Leak Reporting),30.0,101391,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1396,Handicrafts (Water Leak Reporting),31.0,101392,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1397,Services (Water Leak Reporting),32.0,101393,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1398,Food Items (Water Leak Reporting),33.0,101394,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1399,Household Goods (Water Leak Reporting),34.0,101395,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1400,Local Produce (Water Leak Reporting),35.0,101396,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1401,Handicrafts (Water Leak Reporting),36.0,101397,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1402,Services (Water Leak Reporting),37.0,101398,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1403,Food Items (Water Leak Reporting),38.0,101399,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1404,Household Goods (Water Leak Reporting),39.0,101400,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1405,Local Produce (Local Survey),20.0,101401,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1406,Handicrafts (Local Survey),21.0,101402,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1407,Services (Local Survey),22.0,101403,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1408,Food Items (Local Survey),23.0,101404,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1409,Household Goods (Local Survey),24.0,101405,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1410,Local Produce (Local Survey),25.0,101406,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1411,Handicrafts (Local Survey),26.0,101407,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1412,Services (Local Survey),27.0,101408,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1413,Food Items (Local Survey),28.0,101409,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1414,Household Goods (Local Survey),29.0,101410,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1415,Local Produce (Local Survey),30.0,101411,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1416,Handicrafts (Local Survey),31.0,101412,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1417,Services (Local Survey),32.0,101413,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1418,Food Items (Local Survey),33.0,101414,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1419,Household Goods (Local Survey),34.0,101415,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1420,Local Produce (Local Survey),35.0,101416,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1421,Handicrafts (Local Survey),36.0,101417,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1422,Services (Local Survey),37.0,101418,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1423,Food Items (Local Survey),38.0,101419,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1424,Household Goods (Local Survey),39.0,101420,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1425,Local Produce (Street Cleaning),20.0,101421,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1426,Handicrafts (Street Cleaning),21.0,101422,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1427,Services (Street Cleaning),22.0,101423,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1428,Food Items (Street Cleaning),23.0,101424,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1429,Household Goods (Street Cleaning),24.0,101425,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1430,Local Produce (Street Cleaning),25.0,101426,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1431,Handicrafts (Street Cleaning),26.0,101427,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1432,Services (Street Cleaning),27.0,101428,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1433,Food Items (Street Cleaning),28.0,101429,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1434,Household Goods (Street Cleaning),29.0,101430,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1435,Local Produce (Street Cleaning),30.0,101431,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1436,Handicrafts (Street Cleaning),31.0,101432,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1437,Services (Street Cleaning),32.0,101433,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1438,Food Items (Street Cleaning),33.0,101434,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1439,Household Goods (Street Cleaning),34.0,101435,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1440,Local Produce (Street Cleaning),35.0,101436,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1441,Handicrafts (Street Cleaning),36.0,101437,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1442,Services (Street Cleaning),37.0,101438,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1443,Food Items (Street Cleaning),38.0,101439,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1444,Household Goods (Street Cleaning),39.0,101440,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1445,Local Produce (Delivery Assistance),20.0,101441,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1446,Handicrafts (Delivery Assistance),21.0,101442,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1447,Services (Delivery Assistance),22.0,101443,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1448,Food Items (Delivery Assistance),23.0,101444,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1449,Household Goods (Delivery Assistance),24.0,101445,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1450,Local Produce (Delivery Assistance),25.0,101446,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1451,Handicrafts (Delivery Assistance),26.0,101447,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1452,Services (Delivery Assistance),27.0,101448,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1453,Food Items (Delivery Assistance),28.0,101449,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1454,Household Goods (Delivery Assistance),29.0,101450,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1455,Local Produce (Delivery Assistance),30.0,101451,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1456,Handicrafts (Delivery Assistance),31.0,101452,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1457,Services (Delivery Assistance),32.0,101453,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1458,Food Items (Delivery Assistance),33.0,101454,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1459,Household Goods (Delivery Assistance),34.0,101455,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1460,Local Produce (Delivery Assistance),35.0,101456,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1461,Handicrafts (Delivery Assistance),36.0,101457,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1462,Services (Delivery Assistance),37.0,101458,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1463,Food Items (Delivery Assistance),38.0,101459,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1464,Household Goods (Delivery Assistance),39.0,101460,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1465,Local Produce (Street Cleaning),20.0,101461,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1466,Handicrafts (Street Cleaning),21.0,101462,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1467,Services (Street Cleaning),22.0,101463,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1468,Food Items (Street Cleaning),23.0,101464,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
